"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Nov-2021","EQ","1,545.00","1,552.15","1,466.95","1,542.10","1,508.05","1,502.40","1,496.05","1,624.00","467.15",802127,"1,200,018,958.10",57721
"17-Nov-2021","EQ","1,550.00","1,558.90","1,511.45","1,552.50","1,540.00","1,542.10","1,539.33","1,624.00","467.15",474485,"730,387,097.10",37029
"16-Nov-2021","EQ","1,588.95","1,609.90","1,527.60","1,568.35","1,550.00","1,552.50","1,574.95","1,624.00","464.00",882434,"1,389,792,185.95",59046
"15-Nov-2021","EQ","1,510.00","1,624.00","1,510.00","1,485.00","1,569.00","1,568.35","1,578.47","1,624.00","458.70",1859188,"2,934,676,823.20",100642
"12-Nov-2021","EQ","1,460.00","1,493.85","1,450.60","1,458.45","1,484.00","1,485.00","1,477.93","1,579.00","455.05",579130,"855,912,764.25",39025
"11-Nov-2021","EQ","1,450.00","1,495.00","1,443.00","1,449.50","1,459.00","1,458.45","1,464.36","1,579.00","442.10",456718,"668,797,745.10",32138
"10-Nov-2021","EQ","1,458.00","1,468.00","1,437.10","1,453.90","1,447.00","1,449.50","1,451.71","1,579.00","442.10",380489,"552,360,132.85",31189
"09-Nov-2021","EQ","1,446.65","1,470.00","1,432.25","1,450.20","1,452.00","1,453.90","1,453.55","1,579.00","442.10",404456,"587,898,785.95",27180
"08-Nov-2021","EQ","1,470.00","1,480.00","1,430.00","1,467.90","1,453.30","1,450.20","1,455.58","1,579.00","442.10",650913,"947,456,940.80",54603
"04-Nov-2021","EQ","1,448.00","1,482.35","1,439.00","1,411.80","1,474.00","1,467.90","1,468.94","1,579.00","420.30",973810,"1,430,466,465.90",68892
"03-Nov-2021","EQ","1,375.00","1,426.10","1,356.15","1,378.25","1,425.15","1,411.80","1,396.85","1,579.00","420.30",893501,"1,248,082,406.55",44079
"02-Nov-2021","EQ","1,400.00","1,400.00","1,368.00","1,388.15","1,374.55","1,378.25","1,378.63","1,579.00","420.30",351543,"484,648,245.45",21839
"01-Nov-2021","EQ","1,400.00","1,400.00","1,362.50","1,353.15","1,390.30","1,388.15","1,381.44","1,579.00","396.10",594399,"821,128,988.90",32174
"29-Oct-2021","EQ","1,325.00","1,370.00","1,295.00","1,336.90","1,350.00","1,353.15","1,338.13","1,579.00","363.65",509616,"681,933,334.40",27225
"28-Oct-2021","EQ","1,386.00","1,386.00","1,328.10","1,380.35","1,345.00","1,336.90","1,352.51","1,579.00","360.95",304656,"412,049,517.90",25353
"27-Oct-2021","EQ","1,410.00","1,419.00","1,375.00","1,395.20","1,379.40","1,380.35","1,391.12","1,579.00","351.20",381104,"530,162,420.85",21920
"26-Oct-2021","EQ","1,359.00","1,395.20","1,334.25","1,328.80","1,395.20","1,395.20","1,372.16","1,579.00","337.00",421615,"578,524,947.35",21177
"25-Oct-2021","EQ","1,375.00","1,390.00","1,280.00","1,344.20","1,331.65","1,328.80","1,332.04","1,579.00","327.15",302931,"403,516,321.45",25673
