"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"COLPAL","EQ","26-May-2023","1,581.20","1,581.20","1,603.00","1,577.25","1,598.55","1,600.50","1,590.96","189,388","301,308,219.70","11,145","102,299","54.02"
"COLPAL","EQ","29-May-2023","1,600.50","1,604.00","1,613.50","1,600.50","1,605.75","1,605.90","1,607.05","182,418","293,154,678.05","15,574","87,905","48.19"
"COLPAL","EQ","30-May-2023","1,605.90","1,605.00","1,609.60","1,588.50","1,590.00","1,590.85","1,596.39","171,987","274,558,712.60","15,609","99,895","58.08"
"COLPAL","EQ","31-May-2023","1,590.85","1,590.85","1,629.00","1,569.00","1,624.00","1,591.45","1,589.44","2,804,300","4,457,263,829.45","45,368","2,357,425","84.06"
"COLPAL","EQ","01-Jun-2023","1,591.45","1,601.95","1,625.00","1,600.95","1,608.00","1,610.90","1,614.34","216,289","349,163,392.60","16,426","65,401","30.24"
"COLPAL","EQ","02-Jun-2023","1,610.90","1,612.00","1,619.75","1,603.85","1,610.50","1,609.55","1,609.50","213,634","343,844,045.00","18,451","144,086","67.45"
"COLPAL","EQ","05-Jun-2023","1,609.55","1,610.05","1,624.00","1,600.35","1,605.00","1,607.50","1,607.48","277,500","446,074,472.15","14,758","180,170","64.93"
"COLPAL","EQ","06-Jun-2023","1,607.50","1,606.10","1,625.00","1,600.35","1,625.00","1,619.80","1,611.64","295,706","476,572,740.90","17,028","200,368","67.76"
"COLPAL","EQ","07-Jun-2023","1,619.80","1,630.00","1,642.00","1,625.10","1,637.50","1,636.70","1,635.84","497,676","814,116,429.45","26,444","310,885","62.47"
"COLPAL","EQ","08-Jun-2023","1,636.70","1,636.70","1,638.80","1,611.50","1,622.00","1,621.30","1,621.57","377,866","612,734,962.70","16,431","183,779","48.64"
"COLPAL","EQ","09-Jun-2023","1,621.30","1,630.00","1,632.65","1,593.35","1,599.00","1,596.55","1,604.23","312,959","502,057,637.70","16,277","203,417","65.00"
"COLPAL","EQ","12-Jun-2023","1,596.55","1,599.10","1,629.55","1,594.00","1,627.30","1,626.30","1,618.16","328,864","532,154,626.30","16,072","219,072","66.61"
"COLPAL","EQ","13-Jun-2023","1,626.30","1,627.00","1,668.00","1,625.00","1,650.00","1,647.85","1,653.32","601,080","993,775,755.95","32,017","333,934","55.56"
"COLPAL","EQ","14-Jun-2023","1,647.85","1,648.95","1,662.00","1,637.50","1,652.70","1,646.90","1,647.04","294,476","485,014,056.15","23,209","167,241","56.79"
"COLPAL","EQ","15-Jun-2023","1,646.90","1,649.85","1,662.00","1,640.15","1,648.50","1,645.60","1,650.76","166,696","275,175,853.65","15,395","63,677","38.20"
"COLPAL","EQ","16-Jun-2023","1,645.60","1,645.60","1,667.00","1,640.15","1,662.00","1,659.70","1,658.87","376,833","625,116,680.00","19,835","227,424","60.35"
"COLPAL","EQ","19-Jun-2023","1,659.70","1,659.65","1,679.00","1,646.65","1,651.00","1,649.45","1,662.25","231,067","384,092,128.25","14,892","100,066","43.31"
"COLPAL","EQ","20-Jun-2023","1,649.45","1,651.05","1,659.90","1,638.50","1,646.80","1,644.30","1,646.04","289,186","476,010,981.25","11,362","207,505","71.75"
"COLPAL","EQ","21-Jun-2023","1,644.30","1,650.00","1,684.00","1,643.50","1,650.00","1,652.40","1,660.77","534,788","888,159,492.70","27,724","227,642","42.57"
"COLPAL","EQ","22-Jun-2023","1,652.40","1,649.90","1,649.90","1,626.25","1,637.20","1,637.15","1,636.05","145,060","237,325,294.00","9,229","53,168","36.65"
"COLPAL","EQ","23-Jun-2023","1,637.15","1,640.00","1,643.85","1,625.60","1,631.00","1,631.40","1,633.67","174,330","284,796,964.20","14,372","95,362","54.70"
