"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ZOMATO","EQ","11-Nov-2022","63.95","66.00","73.55","65.50","72.65","72.80","70.59","397,758,848","28,078,106,983.35","541,846","133,805,013","33.64"
"ZOMATO","BL","14-Nov-2022","63.00","72.80","72.80","72.80","72.80","72.80","72.80","2,568,615","186,995,172.00","1","-","-"
"ZOMATO","EQ","14-Nov-2022","72.80","74.30","75.45","69.05","69.35","69.60","71.31","186,727,024","13,315,815,551.85","278,208","48,669,214","26.06"
"ZOMATO","EQ","15-Nov-2022","69.60","69.60","71.15","69.10","69.75","69.95","70.15","68,397,103","4,798,392,343.75","132,380","11,666,697","17.06"
"ZOMATO","EQ","16-Nov-2022","69.95","69.95","70.50","67.70","68.65","68.70","68.81","75,425,523","5,189,792,794.90","125,882","20,987,685","27.83"
"ZOMATO","EQ","17-Nov-2022","68.70","68.40","69.80","67.50","67.70","67.70","68.39","60,115,704","4,111,271,569.30","95,396","17,857,962","29.71"
"ZOMATO","EQ","18-Nov-2022","67.70","68.15","69.35","66.90","67.20","67.15","68.03","62,855,692","4,276,285,851.60","102,989","22,938,587","36.49"
"ZOMATO","EQ","21-Nov-2022","67.15","66.40","66.40","63.80","64.30","64.30","64.68","85,998,316","5,562,420,592.00","189,161","29,807,671","34.66"
"ZOMATO","EQ","22-Nov-2022","64.30","64.90","64.90","63.30","63.90","63.95","64.11","50,715,391","3,251,403,896.75","113,993","14,259,479","28.12"
"ZOMATO","EQ","23-Nov-2022","63.95","63.50","64.30","61.40","61.70","61.75","62.42","69,815,602","4,358,211,508.05","171,228","30,400,566","43.54"
"ZOMATO","EQ","24-Nov-2022","61.75","62.30","64.10","62.05","63.45","63.20","63.22","90,679,986","5,732,646,290.85","128,863","33,637,512","37.09"
"ZOMATO","EQ","25-Nov-2022","63.20","64.00","64.90","63.05","63.70","64.00","63.90","74,237,526","4,744,018,907.05","131,240","29,354,029","39.54"
"ZOMATO","EQ","28-Nov-2022","64.00","64.25","65.30","63.80","63.90","64.40","64.62","53,453,545","3,454,414,649.55","96,583","21,292,853","39.83"
"ZOMATO","EQ","29-Nov-2022","64.40","64.40","64.90","63.00","63.35","63.55","64.00","32,230,342","2,062,718,432.05","69,647","12,437,837","38.59"
"ZOMATO","EQ","30-Nov-2022","63.55","63.00","66.80","61.90","65.80","65.25","63.34","549,718,630","34,821,816,515.30","276,443","366,515,054","66.67"
"ZOMATO","EQ","01-Dec-2022","65.25","66.50","67.15","65.40","66.50","66.65","66.30","83,610,566","5,543,528,716.55","141,031","26,296,073","31.45"
"ZOMATO","EQ","02-Dec-2022","66.65","66.75","68.90","66.50","68.75","68.55","67.97","96,262,543","6,542,774,698.50","116,131","42,885,832","44.55"
"ZOMATO","EQ","05-Dec-2022","68.55","68.85","69.00","65.00","65.30","65.45","66.13","85,107,187","5,628,472,636.60","155,145","38,115,318","44.79"
"ZOMATO","EQ","06-Dec-2022","65.45","64.75","65.45","64.45","64.85","64.80","64.85","40,042,683","2,596,769,483.65","90,526","14,412,653","35.99"
"ZOMATO","EQ","07-Dec-2022","64.80","65.10","65.40","64.10","64.25","64.45","64.74","29,775,697","1,927,820,712.30","64,697","10,479,940","35.20"
"ZOMATO","EQ","08-Dec-2022","64.45","64.80","64.80","63.65","63.85","63.80","64.06","35,341,241","2,263,836,269.30","72,610","15,136,730","42.83"
"ZOMATO","EQ","09-Dec-2022","63.80","64.20","64.85","63.90","64.25","64.15","64.30","36,490,408","2,346,237,570.60","96,998","15,161,507","41.55"
"ZOMATO","EQ","12-Dec-2022","64.15","64.15","64.75","63.60","64.15","64.40","64.12","20,602,398","1,321,039,565.90","66,020","8,596,304","41.72"
"ZOMATO","EQ","13-Dec-2022","64.40","64.80","65.20","64.35","64.65","64.60","64.69","21,917,723","1,417,884,718.70","65,536","8,226,163","37.53"
